sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2008-06-11;471,99;458,62;460,57;0,00;;18714534306;
2008-06-10;472,08;465,60;468,49;0,00;;18419154388;
2008-06-09;483,19;471,29;472,53;0,00;;20486013206;
2008-06-06;0,00;0,00;0,00;0,00;;;
2008-06-05;489,28;483,43;484,56;0,00;;18841658737;
2008-06-04;494,24;483,18;487,05;0,00;;17971854239;
2008-06-03;495,22;491,58;494,31;0,00;;8551292052;
2008-06-02;496,59;490,26;492,62;0,00;;10390703054;
2008-05-30;499,40;495,92;497,39;0,00;;21422295293;
2008-05-29;498,10;491,40;495,86;0,00;;16993799009;
2008-05-28;498,80;488,82;496,40;0,00;;17445491366;
2008-05-27;497,16;486,38;491,43;0,00;;17638638079;
2008-05-26;495,52;492,47;494,52;0,00;;5712579241;
2008-05-23;503,16;492,59;492,59;0,00;;15047371981;
2008-05-22;504,12;492,78;503,27;0,00;;18959036101;
2008-05-21;503,63;497,10;498,47;0,00;;20739101233;
2008-05-20;513,22;500,87;501,18;0,00;;18086755398;
2008-05-19;513,51;506,85;513,51;0,00;;18262535970;
2008-05-16;510,07;504,13;506,46;0,00;;19243571257;
2008-05-15;504,26;496,84;503,85;0,00;;22422591237;
2008-05-14;502,53;495,15;501,25;0,00;;20801926031;
2008-05-13;501,87;494,73;500,21;0,00;;17307066553;
2008-05-12;498,29;494,26;498,27;0,00;;7357232593;
2008-05-09;501,55;494,01;495,84;0,00;;14669790354;
2008-05-08;501,66;496,27;501,66;0,00;;19379516656;
2008-05-07;503,00;494,90;501,38;0,00;;20156483555;
2008-05-06;497,11;489,17;494,93;0,00;;19398763530;
2008-05-05;494,76;489,94;494,54;0,00;;11137135770;
2008-05-02;496,11;481,79;493,99;0,00;;25074576895;
2008-04-30;484,79;481,30;482,58;0,00;;11950858479;
2008-04-29;491,19;481,79;483,50;0,00;;21090192379;
2008-04-28;493,75;486,85;491,14;0,00;;17174202847;
2008-04-25;489,04;478,84;486,36;0,00;;34755212968;
2008-04-24;477,45;467,33;471,95;0,00;;25551989776;
2008-04-23;475,61;467,02;475,61;0,00;;23871034673;
2008-04-22;472,72;467,84;468,13;0,00;;21338605352;
2008-04-21;479,10;468,19;469,66;0,00;;17176875842;
2008-04-18;478,15;467,56;475,22;0,00;;20840823025;
2008-04-17;474,82;464,97;467,45;0,00;;22170636078;
2008-04-16;473,90;464,03;473,88;0,00;;27469804354;
2008-04-15;466,18;459,91;463,50;0,00;;19487789777;
2008-04-14;465,75;459,10;462,53;0,00;;15043501679;
2008-04-11;476,24;463,08;466,22;0,00;;18687862436;
2008-04-10;474,73;464,91;473,49;0,00;;22370063439;
2008-04-09;477,31;470,44;474,71;0,00;;17925513101;
2008-04-08;480,44;470,83;474,71;0,00;;20499939356;
2008-04-07;481,25;474,17;480,86;0,00;;17203060789;
2008-04-04;477,36;472,14;473,89;0,00;;16570890438;
2008-04-03;481,07;472,73;474,95;0,00;;19195602547;
2008-04-02;480,79;472,17;480,15;0,00;;26281281126;
2008-04-01;473,77;455,53;472,50;0,00;;24074002292;
2008-03-31;456,77;447,40;456,55;0,00;;18765085343;
2008-03-28;457,25;453,21;455,89;0,00;;16171989831;
2008-03-27;457,39;446,58;456,82;0,00;;22998691825;
2008-03-26;447,99;443,62;447,16;0,00;;19261473020;
2008-03-25;448,40;431,46;447,32;0,00;;21491578452;
2008-03-20;434,54;428,66;430,11;0,00;;12804421686;
2008-03-19;444,88;430,31;434,51;0,00;;23326404982;
2008-03-18;441,02;427,35;439,66;0,00;;21231480314;
2008-03-14;457,24;442,78;445,07;0,00;;19872267783;
2008-03-13;455,84;442,85;450,78;0,00;;18443809942;
2008-03-12;458,95;448,49;456,49;0,00;;19678407826;
2008-03-11;451,57;437,38;448,13;0,00;;20622426377;
2008-03-10;446,62;436,46;441,06;0,00;;17711490508;
2008-03-07;452,32;442,72;446,53;0,00;;21063546503;
2008-03-06;459,03;451,87;453,08;0,00;;16827472459;
2008-03-05;460,08;449,42;458,24;0,00;;21794613010;
2008-03-04;464,16;446,55;449,15;0,00;;22644323570;
2008-03-03;464,17;453,32;459,66;0,00;;20619049219;
2008-02-29;468,85;460,80;464,63;0,00;;21101905927;
2008-02-28;476,56;468,00;468,02;0,00;;18700112355;
2008-02-27;476,10;468,33;476,10;0,00;;23095573329;
2008-02-26;474,57;465,12;473,40;0,00;;20451574761;
2008-02-25;465,45;456,69;464,87;0,00;;16749177342;
2008-02-22;462,43;454,22;456,31;0,00;;20126837706;
2008-02-21;467,45;458,57;462,34;0,00;;22497230018;
2008-02-20;464,34;455,48;458,35;0,00;;22052695323;
2008-02-19;469,37;458,21;464,69;0,00;;23591284371;
2008-02-18;463,01;451,05;462,21;0,00;;14659781140;
2008-02-15;459,38;449,49;451,08;0,00;;19089660577;
2008-02-14;464,44;454,92;456,41;0,00;;26600088070;
2008-02-13;456,30;443,13;455,81;0,00;;24711867116;
2008-02-12;454,07;434,14;453,50;0,00;;24677953741;
2008-02-11;440,57;433,29;436,21;0,00;;18672548100;
2008-02-08;444,79;433,61;440,65;0,00;;24984989083;
2008-02-07;452,11;438,25;439,50;0,00;;23449411642;
2008-02-06;452,23;444,32;452,23;0,00;;23648975111;
2008-02-05;464,94;447,81;449,67;0,00;;26179519055;
2008-02-04;469,83;463,68;464,48;0,00;;21645687497;
2008-02-01;466,49;449,39;463,30;0,00;;31020849996;
2008-01-31;451,54;442,34;450,20;0,00;;29721944547;
2008-01-30;454,58;448,89;451,51;0,00;;21093446541;
2008-01-29;455,32;449,97;454,41;0,00;;19830861942;
2008-01-28;455,75;442,89;449,86;0,00;;17769945743;
2008-01-25;463,57;453,36;456,40;0,00;;22423552186;
2008-01-24;456,88;437,51;453,35;0,00;;27507677363;
2008-01-23;456,02;432,46;436,45;0,00;;29987572205;
2008-01-22;451,77;413,83;450,59;0,00;;40874709922;
2008-01-21;451,58;431,11;433,32;0,00;;31234546697;
2008-01-18;463,53;450,24;451,76;0,00;;24584160182;
2008-01-17;465,87;454,60;456,97;0,00;;25375330596;
2008-01-16;465,61;448,95;456,19;0,00;;31557103227;
2008-01-15;476,06;457,05;458,92;0,00;;23476306348;
2008-01-14;477,25;465,42;475,84;0,00;;20898308468;
2008-01-11;470,28;463,55;467,07;0,00;;26083572929;
2008-01-10;480,27;464,92;468,12;0,00;;25676439979;
2008-01-09;484,90;472,65;474,90;0,00;;27159677990;
2008-01-08;490,88;478,77;485,27;0,00;;23429803700;
2008-01-07;487,37;475,12;480,11;0,00;;22474258597;
2008-01-04;500,88;482,54;483,10;0,00;;21913073812;
2008-01-03;505,81;494,98;499,98;0,00;;17983332636;
2008-01-02;514,42;503,30;503,99;0,00;;12433296059;
2007-12-28;515,04;508,45;514,10;0,00;;15924214658;
2007-12-27;517,57;510,94;511,20;0,00;;10938180354;
2007-12-21;513,73;504,13;513,23;0,00;;15711278765;
2007-12-20;510,46;503,39;503,61;0,00;;14334863375;
2007-12-19;509,43;503,38;505,96;0,00;;21202956857;
2007-12-18;513,11;504,59;506,70;0,00;;18125542818;
2007-12-17;522,05;507,48;507,66;0,00;;16428358055;
2007-12-14;527,41;517,47;522,57;0,00;;17159409272;
2007-12-13;538,03;522,28;523,37;0,00;;19515053989;
2007-12-12;541,31;529,51;538,07;0,00;;22771223118;
2007-12-11;540,66;533,42;539,19;0,00;;20112726981;
2007-12-10;540,88;530,88;538,57;0,00;;15679448109;
2007-12-07;534,06;526,91;533,59;0,00;;16471422806;
2007-12-06;534,16;521,18;526,71;0,00;;22118280917;
2007-12-05;524,38;513,91;523,94;0,00;;21743996581;
2007-12-04;524,95;512,02;513,89;0,00;;21583736294;
2007-12-03;529,07;522,96;524,39;0,00;;17214004361;
2007-11-30;528,93;521,92;526,31;0,00;;29222355356;
2007-11-29;524,63;517,69;522,24;0,00;;23280314022;
2007-11-28;519,14;498,88;518,72;0,00;;24571640179;
2007-11-27;506,76;496,27;501,73;0,00;;21063832732;
2007-11-26;514,00;500,98;503,62;0,00;;19867660595;
2007-11-23;502,98;497,56;500,62;0,00;;17562932065;
2007-11-22;503,89;494,81;497,59;0,00;;20635979971;
2007-11-21;506,80;495,26;498,34;0,00;;33492424886;
2007-11-20;514,09;494,03;508,00;0,00;;35370544090;
2007-11-19;522,86;498,60;501,07;0,00;;28356802161;
2007-11-16;520,69;513,27;518,11;0,00;;25686053990;
2007-11-15;531,35;517,33;520,65;0,00;;25399282421;
2007-11-14;537,85;523,65;529,91;0,00;;27231927385;
2007-11-13;531,47;521,44;529,13;0,00;;31137994562;
2007-11-12;533,14;522,58;531,87;0,00;;20606604245;
2007-11-09;545,94;526,86;528,41;0,00;;27227737730;
2007-11-08;545,17;534,27;542,41;0,00;;29975140250;
2007-11-07;555,59;542,55;544,74;0,00;;23681427702;
2007-11-06;555,45;549,78;551,58;0,00;;22476228595;
2007-11-05;549,79;544,40;549,01;0,00;;20416076751;
2007-11-02;554,98;545,76;548,08;0,00;;12285678953;
2007-11-01;563,76;549,50;555,30;0,00;;26262715597;
2007-10-31;561,30;551,57;561,30;0,00;;24855203838;
2007-10-30;557,81;552,39;554,71;0,00;;23222464652;
2007-10-29;560,74;556,13;558,08;0,00;;19579510290;
2007-10-26;559,64;549,69;556,09;0,00;;30392880609;
2007-10-25;559,81;550,64;557,38;0,00;;30154973954;
2007-10-24;561,71;548,20;550,26;0,00;;33442605058;
2007-10-23;559,60;543,48;558,11;0,00;;28952187393;
2007-10-22;554,80;539,57;542,88;0,00;;26574735498;
2007-10-19;564,36;554,38;555,36;0,00;;22424936656;
2007-10-18;575,19;563,12;564,52;0,00;;29622043931;
2007-10-17;576,36;568,86;573,60;0,00;;30536502075;
2007-10-16;576,46;566,52;571,14;0,00;;69132409680;
2007-10-15;594,11;587,16;588,93;0,00;;17949719777;
2007-10-12;596,92;588,40;593,59;0,00;;18834385013;
2007-10-11;599,67;593,54;597,44;0,00;;24369409174;
2007-10-10;595,21;591,44;594,11;0,00;;21516746533;
2007-10-09;592,47;586,43;592,38;0,00;;20943981073;
2007-10-08;593,43;587,50;589,11;0,00;;17602273949;
2007-10-05;591,93;583,15;591,03;0,00;;24028769929;
2007-10-04;584,83;578,19;584,15;0,00;;20020577110;
2007-10-03;584,69;578,69;582,82;0,00;;24969099119;
2007-10-02;584,23;577,10;579,84;0,00;;26409786473;
2007-10-01;577,34;568,45;576,74;0,00;;19126467049;
2007-09-28;572,95;568,53;572,95;0,00;;27142134826;
2007-09-27;573,27;561,71;570,52;0,00;;28316531294;
2007-09-26;562,59;556,34;561,36;0,00;;20126305277;
2007-09-25;563,11;553,22;556,03;0,00;;23317474598;
2007-09-24;569,49;563,11;563,19;0,00;;22245890793;
2007-09-21;570,46;564,72;569,40;0,00;;21239222426;
2007-09-20;572,45;563,26;566,88;0,00;;35034505182;
2007-09-19;573,04;554,42;572,92;0,00;;33777911728;
2007-09-18;553,93;542,59;553,48;0,00;;25518516231;
2007-09-17;553,92;542,41;544,97;0,00;;17210918529;
2007-09-14;561,61;550,96;553,96;0,00;;22059741591;
2007-09-13;562,46;551,07;561,76;0,00;;23809372270;
2007-09-12;555,33;547,62;555,33;0,00;;24347626672;
2007-09-11;552,73;540,77;552,19;0,00;;22900724930;
2007-09-10;551,15;539,15;540,42;0,00;;23119120098;
2007-09-07;564,24;545,78;547,94;0,00;;28374731747;
2007-09-06;570,69;560,03;563,24;0,00;;22434034717;
2007-09-05;580,29;565,98;565,98;0,00;;23439060347;
2007-09-04;579,50;572,35;579,42;0,00;;19754318208;
2007-09-03;577,94;573,85;577,80;0,00;;13541810715;
2007-08-31;574,30;567,23;573,81;0,00;;22722495405;
2007-08-30;569,98;558,92;568,43;0,00;;24487380391;
2007-08-29;563,11;548,54;563,00;0,00;;24706838151;
2007-08-28;569,27;555,33;555,46;0,00;;20501977772;
2007-08-27;576,42;568,88;569,28;0,00;;12656151325;
2007-08-24;574,62;562,40;572,60;0,00;;19187879125;
2007-08-23;570,74;563,79;566,49;0,00;;21723569765;
2007-08-22;563,64;552,63;563,64;0,00;;20887661296;
2007-08-21;558,31;546,71;552,59;0,00;;23644729071;
2007-08-20;560,53;548,52;554,79;0,00;;22186146298;
2007-08-17;556,36;530,74;548,13;0,00;;43235066084;
2007-08-16;558,30;536,40;539,40;0,00;;37892828580;
2007-08-15;564,15;552,35;558,77;0,00;;24510055115;
2007-08-14;573,00;563,49;564,62;0,00;;20196559211;
2007-08-13;570,31;554,31;569,90;0,00;;22824382168;
2007-08-10;571,95;549,80;553,84;0,00;;38109006806;
2007-08-09;588,57;566,92;572,70;0,00;;40981574042;
2007-08-08;588,45;575,40;588,45;0,00;;24156762087;
2007-08-07;578,96;568,65;574,97;0,00;;20020362053;
2007-08-06;577,37;566,29;568,33;0,00;;19076219713;
2007-08-03;588,33;576,54;577,99;0,00;;19677014875;
2007-08-02;588,82;580,08;585,49;0,00;;20151477916;
2007-08-01;589,74;573,02;579,68;0,00;;23666101194;
2007-07-31;591,16;582,53;590,72;0,00;;23244794816;
2007-07-30;584,20;576,96;582,29;0,00;;22214749338;
2007-07-27;586,30;573,03;577,25;0,00;;29237637548;
2007-07-26;603,77;577,36;578,44;0,00;;33396455209;
2007-07-25;607,65;597,84;598,22;0,00;;26459062145;
2007-07-24;618,41;607,68;607,81;0,00;;25812347008;
2007-07-23;616,71;610,92;616,57;0,00;;17756540314;
2007-07-20;620,85;612,24;612,25;0,00;;28783108012;
2007-07-19;622,42;615,14;619,91;0,00;;26284448733;
2007-07-18;619,68;613,51;614,82;0,00;;23639379588;
2007-07-17;623,89;617,91;618,25;0,00;;20740128567;
2007-07-16;625,71;621,73;623,74;0,00;;18288605773;
2007-07-13;627,52;619,58;622,00;0,00;;18812586213;
2007-07-12;621,84;610,10;621,08;0,00;;19475865029;
2007-07-11;611,07;604,48;611,07;0,00;;20759373089;
2007-07-10;618,17;608,03;610,85;0,00;;22980686356;
2007-07-09;614,05;608,03;614,05;0,00;;17555994949;
2007-07-06;608,53;604,66;608,03;0,00;;14258863227;
2007-07-05;609,91;604,65;606,03;0,00;;20245555141;
2007-07-04;609,57;605,65;608,59;0,00;;15384221913;
2007-07-03;606,74;598,11;606,17;0,00;;22213998881;
2007-07-02;598,64;592,66;597,84;0,00;;19163273287;
2007-06-29;600,72;594,41;598,21;0,00;;23616971487;
2007-06-28;599,33;591,19;598,93;0,00;;20767518322;
2007-06-27;592,75;585,36;590,83;0,00;;22211677621;
2007-06-26;595,14;588,01;592,41;0,00;;21825351095;
2007-06-25;596,73;588,56;595,34;0,00;;21196866039;
2007-06-21;608,11;595,90;597,06;0,00;;23998078702;
2007-06-20;612,00;606,08;608,77;0,00;;28559039362;
2007-06-19;613,58;606,59;607,43;0,00;;22083250924;
2007-06-18;612,87;608,89;612,58;0,00;;28037484496;
2007-06-15;610,02;603,69;608,65;0,00;;25797195170;
2007-06-14;605,00;593,83;604,18;0,00;;28290151393;
2007-06-13;594,61;585,27;593,46;0,00;;23178935499;
2007-06-12;601,19;588,04;590,70;0,00;;27896156264;
2007-06-11;607,21;592,59;598,13;0,00;;21528292166;
2007-06-08;593,41;578,65;592,10;0,00;;35429027604;
2007-06-07;612,59;587,10;589,48;0,00;;38733140461;
2007-06-05;617,17;610,92;613,07;0,00;;24586039117;
2007-06-04;619,73;612,40;614,09;0,00;;20616549174;
2007-06-01;618,54;611,15;617,75;0,00;;25704259530;
2007-05-31;613,40;603,97;611,05;0,00;;28053219951;
2007-05-30;607,53;600,39;603,56;0,00;;28495279371;
2007-05-29;611,29;606,59;607,73;0,00;;19487919475;
2007-05-28;609,77;605,81;609,18;0,00;;8762502356;
2007-05-25;607,99;604,16;605,71;0,00;;25623732854;
2007-05-24;612,31;603,86;606,99;0,00;;23448416282;
2007-05-23;609,79;599,49;609,79;0,00;;22491137365;
2007-05-22;605,32;598,44;599,61;0,00;;28206642026;
2007-05-21;608,11;601,50;602,06;0,00;;26163481334;
2007-05-18;604,65;598,18;603,51;0,00;;23917315391;
2007-05-16;599,31;595,66;598,22;0,00;;13839042502;
2007-05-15;599,07;593,07;597,57;0,00;;26159593948;
2007-05-14;597,08;591,29;596,50;0,00;;29474006394;
2007-05-11;592,82;576,09;591,07;0,00;;32823485204;
2007-05-10;591,99;583,11;583,11;0,00;;28563797009;
2007-05-09;595,25;584,98;590,61;0,00;;30592094980;
2007-05-08;605,29;589,08;590,80;0,00;;27285224684;
2007-05-07;605,36;600,84;605,19;0,00;;14979562767;
2007-05-04;601,86;594,61;601,04;0,00;;29609649259;
2007-05-03;600,25;591,64;595,01;0,00;;61230440594;
2007-05-02;601,49;595,86;600,05;0,00;;31986519267;
2007-04-30;601,70;595,55;600,36;0,00;;13243841187;
2007-04-27;599,01;593,32;596,31;0,00;;32122885687;
2007-04-26;601,14;594,21;598,92;0,00;;42878620730;
2007-04-25;595,80;588,27;594,69;0,00;;33256694280;
2007-04-24;596,73;586,40;588,27;0,00;;36869416928;
2007-04-23;598,74;594,35;596,61;0,00;;30833692943;
2007-04-20;598,90;587,81;597,04;0,00;;37874814165;
2007-04-19;590,77;581,62;588,51;0,00;;29550067424;
2007-04-18;594,09;587,51;591,17;0,00;;29096827736;
2007-04-17;595,59;590,12;594,19;0,00;;27179439925;
2007-04-16;594,29;587,04;594,27;0,00;;24015438894;
2007-04-13;586,44;582,32;586,44;0,00;;16147251167;
2007-04-12;582,77;574,71;582,01;0,00;;27442118496;
2007-04-11;586,14;578,35;579,45;0,00;;30463910899;
2007-04-10;583,46;575,39;582,41;0,00;;24014551917;
2007-04-05;576,44;573,60;575,60;0,00;;9749854499;
2007-04-04;578,72;572,11;574,58;0,00;;24718005213;
2007-04-03;576,43;567,53;575,97;0,00;;25365595081;
2007-04-02;567,28;558,54;567,28;0,00;;21672488247;
2007-03-30;564,14;559,63;561,90;0,00;;28003136126;
2007-03-29;560,56;553,81;560,24;0,00;;24171101968;
2007-03-28;555,74;551,58;553,55;0,00;;14494695125;
2007-03-27;560,23;555,41;558,36;0,00;;24503156195;
2007-03-26;561,21;554,42;555,06;0,00;;18447027590;
2007-03-23;562,69;559,01;560,87;0,00;;18661043305;
2007-03-22;563,85;553,82;561,21;0,00;;28797484738;
2007-03-21;555,08;549,39;553,05;0,00;;23131807070;
2007-03-20;549,58;541,98;549,49;0,00;;28649813335;
2007-03-19;546,28;536,86;545,84;0,00;;24281566264;
2007-03-16;540,47;533,07;536,09;0,00;;23395760710;
2007-03-15;536,39;523,69;536,39;0,00;;25528790811;
2007-03-14;540,37;523,00;523,02;0,00;;37663805824;
2007-03-13;549,34;541,23;541,23;0,00;;24238641399;
2007-03-12;553,25;545,88;548,12;0,00;;19452513444;
2007-03-09;551,07;540,94;547,64;0,00;;26175385146;
2007-03-08;546,93;536,64;546,93;0,00;;29424445574;
2007-03-07;537,33;528,90;536,30;0,00;;24139495322;
2007-03-06;532,32;526,70;528,64;0,00;;23177429620;
2007-03-05;532,99;514,07;526,61;0,00;;30210414171;
2007-03-02;538,35;526,89;533,93;0,00;;29847750174;
2007-03-01;541,63;520,43;530,08;0,00;;41539718143;
2007-02-28;542,89;529,17;532,57;;;41350851987;
2007-02-27;566,06;539,14;543,75;0,00;;38136110560;
2007-02-26;567,17;560,93;566,41;0,00;;18466012359;
2007-02-23;561,11;556,29;560,93;0,00;;25754415772;
2007-02-22;561,05;556,86;556,88;0,00;;27396098769;
2007-02-21;561,91;556,29;557,36;0,00;;26164251083;
2007-02-20;564,74;556,77;559,01;0,00;;29242552382;
2007-02-19;564,44;559,88;562,94;0,00;;21738450275;
2007-02-16;561,93;558,19;559,71;0,00;;24635571185;
2007-02-15;562,53;557,79;561,93;0,00;;28280495860;
2007-02-14;557,96;548,91;557,94;0,00;;32082837899;
2007-02-13;549,79;546,51;548,56;0,00;;22951323889;
2007-02-12;553,52;545,80;546,55;0,00;;20395236236;
2007-02-09;553,77;549,82;553,77;0,00;;20231975004;
2007-02-08;555,71;546,79;549,48;0,00;;26565270678;
2007-02-07;556,31;551,83;555,88;0,00;;27309320475;
2007-02-06;555,24;549,22;553,04;0,00;;28383693071;
2007-02-05;550,65;546,84;549,14;0,00;;21948753540;
2007-02-02;548,74;543,93;546,92;0,00;;40322246299;
2007-02-01;550,83;544,31;546,72;0,00;;38242763450;
2007-01-31;546,51;542,42;543,84;0,00;;25448060708;
2007-01-30;545,47;538,22;545,27;0,00;;33908587866;
2007-01-29;541,76;538,66;541,03;0,00;;18379455116;
2007-01-26;544,16;538,60;539,86;0,00;;19747025721;
2007-01-25;546,75;541,45;544,30;0,00;;31304628698;
2007-01-24;542,63;539,35;541,53;0,00;;22828335177;
2007-01-23;543,00;538,14;539,44;0,00;;31040066735;
2007-01-22;545,78;541,13;541,97;0,00;;22625230768;
2007-01-19;541,70;536,45;541,04;0,00;;25122708719;
2007-01-18;541,55;535,71;537,96;0,00;;25732649234;
2007-01-17;540,52;536,33;538,56;0,00;;27293745413;
2007-01-16;539,42;535,60;536,36;0,00;;24228562610;
2007-01-15;538,43;530,49;537,11;0,00;;16811348238;
2007-01-12;532,13;528,27;530,23;0,00;;20415559342;
2007-01-11;530,27;518,50;529,78;0,00;;25004492992;
2007-01-10;521,68;515,78;518,24;0,00;;22786438346;
2007-01-09;525,63;521,57;521,82;0,00;;18964122715;
2007-01-08;524,06;519,96;521,48;0,00;;19448489768;
2007-01-05;522,94;518,42;522,40;0,00;;9786698424;
2007-01-04;528,33;520,03;523,21;0,00;;23416241646;
2007-01-03;532,43;526,19;528,75;0,00;;19431424788;
2007-01-02;532,35;525,71;532,17;0,00;;14489661480;
2006-12-29;527,42;525,16;525,79;0,00;;10173902442;
2006-12-28;526,18;524,14;525,88;0,00;;8125677071;
2006-12-27;525,73;521,39;525,55;0,00;;8244412227;
2006-12-22;522,67;520,21;521,30;0,00;;13505608182;
2006-12-21;520,84;517,80;520,38;0,00;;16458170009;
2006-12-20;520,70;514,77;519,02;0,00;;22814969557;
2006-12-19;519,46;513,14;514,34;0,00;;25515009453;
2006-12-18;522,19;519,18;519,80;0,00;;20080757118;
2006-12-15;519,81;515,08;519,71;0,00;;22619266684;
2006-12-14;516,73;511,29;515,26;0,00;;22848475627;
2006-12-13;515,84;511,86;514,93;0,00;;28274115469;
2006-12-12;515,18;506,67;515,18;0,00;;28345403681;
2006-12-11;507,47;501,03;507,47;0,00;;17165658850;
2006-12-08;500,85;496,72;500,69;0,00;;16162500917;
2006-12-07;500,78;495,22;500,34;0,00;;20999234354;
2006-12-06;498,25;495,42;496,26;0,00;;19838604839;
2006-12-05;497,20;490,63;497,20;0,00;;25340736396;
2006-12-04;490,62;483,98;490,46;0,00;;17988718178;
2006-12-01;492,29;482,65;484,45;0,00;;22659507013;
2006-11-30;495,90;487,77;487,86;0,00;;21538472366;
2006-11-29;494,38;484,34;494,24;0,00;;22346486647;
2006-11-28;486,07;476,83;484,01;0,00;;26341560493;
2006-11-27;497,28;484,28;484,30;0,00;;21434324408;
2006-11-24;504,43;496,34;497,25;0,00;;17102830485;
2006-11-23;505,72;502,70;504,69;0,00;;12571653474;
2006-11-22;508,93;503,35;504,42;0,00;;20229598584;
2006-11-21;505,65;501,37;504,64;0,00;;23453828315;
2006-11-20;503,75;496,20;503,11;0,00;;26120919427;
2006-11-17;506,35;498,68;499,65;0,00;;22071596010;
2006-11-16;509,43;505,78;505,86;0,00;;22602297778;
2006-11-15;508,55;503,82;508,49;0,00;;23491843935;
2006-11-14;506,47;502,36;503,14;0,00;;18637261455;
2006-11-13;504,23;500,95;504,04;0,00;;17087219189;
2006-11-10;504,24;499,68;501,66;0,00;;21144078720;
2006-11-09;508,61;504,32;504,60;0,00;;26383943874;
2006-11-08;505,72;502,72;504,97;0,00;;22954893622;
2006-11-07;505,94;502,70;505,56;0,00;;21514929656;
2006-11-06;502,54;494,98;502,54;0,00;;17745402399;
2006-11-03;495,85;493,57;494,89;0,00;;6846372893;
2006-11-02;498,42;490,66;494,68;0,00;;25329011153;
2006-11-01;499,87;494,93;498,93;0,00;;23816562819;
2006-10-31;495,98;493,62;495,07;0,00;;23229425462;
2006-10-30;496,43;491,59;493,98;0,00;;17657103305;
2006-10-27;502,35;494,50;496,76;0,00;;24224002058;
2006-10-26;504,92;499,77;500,21;0,00;;27997739864;
2006-10-25;504,99;500,07;502,24;0,00;;25925077109;
2006-10-24;502,06;499,20;500,23;0,00;;34196947540;
2006-10-23;501,96;497,28;500,99;0,00;;19518462550;
2006-10-20;500,13;496,88;498,96;0,00;;24623781011;
2006-10-19;498,80;495,78;496,80;0,00;;26526675767;
2006-10-18;497,76;493,94;497,47;0,00;;19141412629;
2006-10-17;497,66;490,81;490,83;0,00;;24603254192;
2006-10-16;498,45;495,38;497,39;0,00;;18830661211;
2006-10-13;498,71;495,69;496,56;0,00;;25413330410;
2006-10-12;498,29;490,30;498,24;0,00;;41930112409;
2006-10-11;490,29;484,03;489,63;0,00;;25659783601;
2006-10-10;486,71;484,48;486,65;0,00;;21187865381;
2006-10-09;485,07;481,81;484,96;0,00;;22307367228;
2006-10-06;484,73;480,92;483,16;0,00;;23401211664;
2006-10-05;483,67;478,04;483,35;0,00;;27493122576;
2006-10-04;477,93;471,98;477,45;0,00;;29358031432;
2006-10-03;475,96;469,48;471,79;0,00;;19627618532;
2006-10-02;477,01;473,66;476,05;0,00;;15239575156;
2006-09-29;476,07;473,41;473,81;0,00;;18639647670;
2006-09-28;475,10;472,16;473,38;0,00;;19762624609;
2006-09-27;473,81;466,99;473,68;0,00;;24005384069;
2006-09-26;467,77;464,43;466,66;0,00;;21859384106;
2006-09-25;470,80;462,78;464,00;0,00;;;
2006-09-22;473,63;467,88;468,73;0,00;;21184683162;
2006-09-21;475,04;472,40;473,96;0,00;;18786380604;
2006-09-20;474,03;467,49;473,02;0,00;;19663471104;
2006-09-19;471,38;467,41;468,02;0,00;;24345153967;
2006-09-18;472,16;467,30;470,63;0,00;;24395112695;
2006-09-15;469,71;466,44;466,97;0,00;;20922074851;
2006-09-14;470,40;465,58;468,29;0,00;;25887350527;
2006-09-13;466,24;460,67;465,41;0,00;;28157815146;
2006-09-12;460,75;451,33;460,34;0,00;;22790682177;
2006-09-11;455,08;450,27;451,50;0,00;;15093269302;
2006-09-08;455,02;451,12;454,92;0,00;;15360344865;
2006-09-07;455,45;449,58;450,88;0,00;;18737515279;
2006-09-06;459,40;455,16;456,11;0,00;;21455255655;
2006-09-05;460,84;457,19;458,23;0,00;;18054814290;
2006-09-04;460,16;453,70;459,73;0,00;;15249713481;
2006-09-01;454,39;450,31;453,38;0,00;;23048019830;
2006-08-31;452,39;448,02;450,16;0,00;;21767301932;
2006-08-30;452,20;448,35;450,92;0,00;;21015778023;
2006-08-29;450,42;445,57;448,02;0,00;;15902026791;
2006-08-28;445,95;441,65;445,41;0,00;;7402461766;
2006-08-25;445,64;442,69;443,00;0,00;;12629233025;
2006-08-24;445,01;439,82;442,55;0,00;;19284402400;
2006-08-23;447,04;442,52;442,67;0,00;;15450145332;
2006-08-22;447,97;443,85;447,04;0,00;;17553568267;
2006-08-21;446,08;442,91;444,73;0,00;;16587586045;
2006-08-18;446,50;443,40;444,56;0,00;;15532566869;
2006-08-17;445,06;439,41;445,05;0,00;;22329585351;
2006-08-16;439,77;435,01;439,42;0,00;;18287085450;
2006-08-15;436,21;428,81;435,95;0,00;;18952069529;
2006-08-14;431,31;427,58;430,78;0,00;;10977822709;
2006-08-11;428,73;424,72;427,43;0,00;;12998652512;
2006-08-10;428,40;420,81;425,19;0,00;;18351101603;
2006-08-09;429,14;420,63;428,73;0,00;;17423037437;
2006-08-08;425,15;423,48;424,94;0,00;;5950075412;
2006-08-07;429,36;423,54;424,25;0,00;;9019073800;
